image,cluster,nearest_cosine_similarity
cju1hirfi7ekp0855q0vgm9qq.jpg,-1,0.8359285593032837
cju1hmff8tkp809931jps6fbr.jpg,-1,0.9006280899047852
cju1hp9i2xu8e0988u2dazk7m.jpg,-1,0.8687011003494263
cju1hs0za7jha0855vj0mdrjt.jpg,-1,0.8074660897254944
cju1hyolc7aqu0878rrkfn1lr.jpg,-1,0.8078356981277466
cju2hdr06v2bq0799mbm3bks1.jpg,-1,0.8400607109069824
cju2hewssldzx0835ep795xu0.jpg,-1,0.8458427786827087
cju2hfqnmhisa0993gpleeldd.jpg,-1,0.8857262134552002
cju2hgsptlfam0835o3b59h1o.jpg,-1,0.8624072074890137
cju2hjrqcvi2j0801bx1i6gxg.jpg,-1,0.8859713077545166
cju2hlm19vjjf0801o69qnber.jpg,-1,0.8424562215805054
cju2hos57llxm08359g92p6jj.jpg,-1,0.8400370478630066
cju2hqt33lmra0988fr5ijv8j.jpg,-1,0.7563568949699402
cju2htabevq9108015qjei0x7.jpg,-1,0.8266646862030029
cju2hugv9vget0799hhk7ksvg.jpg,-1,0.8141495585441589
cju2hw5gjlr5h0988so2qqres.jpg,-1,0.844913125038147
cju2hx006vidl0799igm81vmh.jpg,-1,0.7999372482299805
cju2i03ptvkiu0799xbbd4det.jpg,-1,0.8452408313751221
cju2i3hzclw3o0988rrgh911i.jpg,-1,0.7900890111923218
cju2i6acqvo6l0799u20fift8.jpg,1,0.9223396182060242
cju2i8br1vqtd08784u6vmcjk.jpg,-1,0.828690230846405
cju2iatlki5u309930zmgkv6h.jpg,-1,0.8605281710624695
cju2igw4gvxds0878808qj398.jpg,-1,0.8120385408401489
cju2ij9uiic2l09933ljiv6gm.jpg,-1,0.8668137788772583
cju2lberzkdzm09938cl40pog.jpg,-1,0.8080731630325317
cju2lcyfgkf5809932fn9gucn.jpg,-1,0.9023295640945435
cju2lejzcy4pc0878c9rlonot.jpg,-1,0.8673346042633057
cju2lyynuymli0855g7fxgbhe.jpg,-1,0.8078451752662659
cju2lz8vqktne0993fuym6drw.jpg,-1,0.8350958824157715
cju2m56cryvqd0801gtn2yp8t.jpg,-1,0.7668692469596863
cju2m71z2ywwv080131bcrsd3.jpg,-1,0.8119611740112305
cju2ma647l0nj0993ot4deq2q.jpg,-1,0.8537916541099548
cju2mfjndoz700988b9lc3zeq.jpg,-1,0.8731067776679993
cju2mh8t6p07008350e01tx2a.jpg,-1,0.8084850907325745
cju2nbdpmlmcj0993s1cht0dz.jpg,-1,0.8441519141197205
cju2nd7l7z98o0799gfjvyfmw.jpg,-1,0.8312104940414429
cju2nfnvxzdkd0878399axlco.jpg,-1,0.8523417115211487
cju2nguelpmlj0835rojdn097.jpg,-1,0.8459929823875427
cju2nnqrqzp580855z8mhzgd6.jpg,-1,0.781245231628418
cju2np2k9zi3v079992ypxqkn.jpg,-1,0.8583421111106873
cju2nqapmzvk20801f9us40dx.jpg,-1,0.8824321031570435
cju2nsmwjlzyl0993jl80chvz.jpg,-1,0.87632155418396
cju2ntxtdzlvu0799xl3j9pan.jpg,-1,0.7774511575698853
cju2nyc5f02m40801ojqbtiea.jpg,-1,0.854472815990448
cju2oi8sq0i2y0801mektzvw8.jpg,-1,0.8417071104049683
cju2okvco06xc0799kxe5n1qh.jpg,-1,0.8678267002105713
cju2omjpeqj5a0988pjdlb8l1.jpg,-1,0.8032972812652588
cju2oo0wh0bqy0878biujeyhe.jpg,-1,0.7854322791099548
cju2oq5570avm079959o20op1.jpg,-1,0.8410008549690247
cju2osuru0ki00855txo0n3uu.jpg,-1,0.7988449335098267
cju2otvvv0l7z0855x7we8cb0.jpg,-1,0.8197242617607117
cju2ouil2mssu0993hvxsed6d.jpg,-1,0.8222066760063171
cju2p0eveqtdc0835gpi3p93i.jpg,-1,0.7712569236755371
cju2p4ddkmzxj0993p94o62av.jpg,-1,0.839249312877655
cju2p91qir00k08350ddfif0w.jpg,-1,0.7719476819038391
cju2pag1f0s4r0878h52uq83s.jpg,-1,0.8627832531929016
cju2phaksnahz0993yxogjcpv.jpg,-1,0.8741925954818726
cju2pjb9v0ywn0878j5g5n69j.jpg,-1,0.8214151859283447
cju2pkwt3r8b90988v2ywq1px.jpg,-1,0.8893226385116577
cju2pmhtr17a00855cvpelzb0.jpg,-1,0.8493683338165283
cju2qdj95ru8g09886gfi9rsz.jpg,-1,0.8753179311752319
cju2qfie4rvz508357kad9z5o.jpg,-1,0.8401593565940857
cju2qh5le1ock0878oahaql7d.jpg,-1,0.8660326600074768
cju2qn2fzs1vy0988l243cvzy.jpg,-1,0.802505612373352
cju2qozsk20cq0855ugrg3cri.jpg,-1,0.8750641942024231
cju2qqn5ys4uo0988ewrt2ip2.jpg,-1,0.8461674451828003
cju2qs32r1vys07999conmbvx.jpg,-1,0.8652523756027222
cju2qtee81yd708787bsjr75d.jpg,-1,0.7703002691268921
cju2qu37qobl50993aw7ghcfq.jpg,-1,0.8769701719284058
cju2qvuj1s9ok0835tp2k4ozh.jpg,-1,0.8421308398246765
cju2qxxko229x08786gvxxhur.jpg,-1,0.8567394614219666
cju2qz06823a40878ojcz9ccx.jpg,-1,0.8458713293075562
cju2r11x7sdgx0988o8ule0wl.jpg,-1,0.8510314226150513
cju2r2obh2bjm08553kng0rh7.jpg,-1,0.7709826827049255
cju2r6mt2om21099352pny5gw.jpg,-1,0.8695480823516846
cju2r7h21sj9608354gzks3ae.jpg,-1,0.8629432916641235
cju2r91dg2k090801bh0xzbxk.jpg,-1,0.7983397841453552
cju2raxlosl630988jdbfy9b0.jpg,-1,0.8321871757507324
cju2rga4psq9n09881z519xx0.jpg,-1,0.8542541861534119
cju2ricdv2iys0878sv1adh0u.jpg,-1,0.8545395731925964
cju2rkjfwoxys0993x768l1j2.jpg,-1,0.8605308532714844
cju2rlqdnoz9k0993cpjae3x0.jpg,-1,0.8009557723999023
cju2rmd2rsw9g09888hh1efu0.jpg,-1,0.7604515552520752
cju2rn0hasxri0835nfy3buay.jpg,-1,0.8857262134552002
cju2rnkt22xep0801as160g9t.jpg,-1,0.853983461856842
cju2ro5jqsy680988pi6qsujw.jpg,-1,0.895875096321106
cju2rpa30t07b0835im0erql0.jpg,-1,0.8475549221038818
cju2rqo702wpx0855fn7d5cxh.jpg,-1,0.8082464933395386
cju2rxm8rpbaf0993o3qr2oph.jpg,-1,0.7657995223999023
cju2rz4k434s70855wwx3ddtx.jpg,-1,0.819403886795044
cju2rzpsmtb0f0835jabkbao1.jpg,-1,0.8109444379806519
cju2s16zp317h0799gr67jqc2.jpg,-1,0.8430489301681519
cju2s2527pfyr0993l3h1149a.jpg,-1,0.8206272125244141
cju2s9g11pnra0993gn4eh793.jpg,-1,0.8660786151885986
cju2saez63gxl08559ucjq3kt.jpg,-1,0.8035808801651001
cju2sevf53lkx08558h5bpaig.jpg,-1,0.8548923134803772
cju2sggy13na70855tbeoqgha.jpg,-1,0.8597407341003418
cju2spdagu1l50835da1f46fr.jpg,-1,0.7883689403533936
cju2srvy5440s0801y1ba9akr.jpg,-1,0.8570773005485535
cju2sszfq3uye0878sucelzk2.jpg,-1,0.7078577876091003
cju2suk42469908015ngmq6f2.jpg,-1,0.8593595027923584
cju2sxf3iqbpv09937iksn8ep.jpg,-1,0.7928776741027832
cju2syxa93yw40799x2iuwabz.jpg,-1,0.8084392547607422
cju2t16vuucaq0835xcpsivn2.jpg,-1,0.8331713676452637
cju2t2ivz43i10878zeg8r1br.jpg,-1,0.8719034194946289
cju2t3ibkuecr0835o7si16zv.jpg,-1,0.8688944578170776
cju2t62nq45jl0799odpufwx6.jpg,-1,0.8762824535369873
cju2t9tdwuk700835kv0ljmtl.jpg,-1,0.82320636510849
cju2ti1du4idn0878giuozonw.jpg,-1,0.8597210049629211
cju2tjrog4jy30878pawyazqc.jpg,-1,0.8338744640350342
cju2top2ruxxy0988p1svx36g.jpg,-1,0.8097622990608215
cju2tpfa5uyx408359datxqqj.jpg,-1,0.8257971405982971
cju2tqfgw4oat0799rn0g5b2z.jpg,-1,0.8523266911506653
cju2trbpkv0c00988hxla5dzz.jpg,-1,0.7986931800842285
cju2trtjf4qjd0878a2zle9v9.jpg,-1,0.8670616745948792
cju2tvrvm53ws0801a0jfjdxg.jpg,-1,0.8567183613777161
cju2txjfzv60w098839dcimys.jpg,-1,0.7866812348365784
cju2tzypl4wss0799ow05oxb9.jpg,-1,0.8596915006637573
cju2u2b9o4zvp08788qb9nqxj.jpg,-1,0.8160762190818787
cju2u4pymvc720988wsxrmi84.jpg,-1,0.7560791969299316
cju2u73dj53oz0878486k8k4b.jpg,-1,0.8541620969772339
cju2ueb6j5ado0878vf5md13o.jpg,-1,0.8264307975769043
cju2ulk385h170799rlklxob0.jpg,-1,0.8139227628707886
cju2uokeg5jm20799xwgsyz89.jpg,-1,0.7782591581344604
cju2upu4evw7g08358guwozxv.jpg,-1,0.8454306125640869
cju2urqpwvxw70835rvndvtsi.jpg,-1,0.8862563371658325
cju2uwz9f5yf1085506cfamfx.jpg,-1,0.8325982689857483
cju2uy8ox62jo0801g88hh42z.jpg,-1,0.8610244393348694
cju2uzabhs6er0993x3aaf87p.jpg,-1,0.862095832824707
cju2wtwj87kys0855kx6mddzw.jpg,-1,0.8404618501663208
cju2wve9v7esz0878mxsdcy04.jpg,-1,0.8841416239738464
cju2wx0gh7fpz0878wwyd9ep8.jpg,-1,0.8338979482650757
cju2wxv0hxs2f09884w48v8fi.jpg,-1,0.788320779800415
cju2wzu8wxtgu09880ku9x1pg.jpg,-1,0.8244341611862183
cju2x7vw87mu30878hye2ca0m.jpg,-1,0.7447946667671204
cju2xa3i4y0160988i679zsqd.jpg,-1,0.8677257299423218
cju2xbk0080y80801eghyddi2.jpg,-1,0.8881368637084961
cju2xd75m82720801q4s4ik3n.jpg,-1,0.7652369141578674
cju2xf8e5y2wm08359vcgk09b.jpg,-1,0.7696412801742554
cju2xjz2ju8pe0993ysv9wg17.jpg,-1,0.8230792880058289
cju2xlcqxy9c60988vjacdznb.jpg,-1,0.82375168800354
cju2xs6na81t20878pt6nkfip.jpg,-1,0.8811898827552795
cju2xwm1s84l50799i60mq0pu.jpg,-1,0.8857154846191406
cju2xyd9vyi7m098831qcucse.jpg,-1,0.8497406244277954
cju2y0z6g87p10878fpk5d3rq.jpg,-1,0.8865966200828552
cju2y26c588bo07993ksd8eoz.jpg,-1,0.88597571849823
cju2y40d8ulqo0993q0adtgtb.jpg,-1,0.8487577438354492
cju2y5zas8m7f0801d34g5owq.jpg,-1,0.8750258088111877
cju2y8s56ymqr083541ggdsml.jpg,-1,0.8945667147636414
cju2yb31a8e8u0878wdashg7o.jpg,-1,0.8706637620925903
cju2ycp1u8g2r0799jslnp7cz.jpg,-1,0.8732224702835083
cju2yg5ht8i4p087800js8hp4.jpg,-1,0.8893226385116577
cju2yi9tz8vky0801yqip0xyl.jpg,-1,0.8224961161613464
cju2yljr0yzhw0988ecf271ly.jpg,-1,0.8209735155105591
cju2yo1j1v0qz09934o0e683p.jpg,-1,0.8296784162521362
cju2ysg748ru80878sp6j0gm0.jpg,-1,0.7463944554328918
cju2yv4imv6cz099314jveiib.jpg,-1,0.8487623929977417
cju2yw4s7z7p20988lmf2gdgd.jpg,-1,0.8031877875328064
cju2yyhsp933j0855hp32e012.jpg,-1,0.7847679257392883
cju2z1nxlzaj40835wj81s1iy.jpg,-1,0.8326682448387146
cju2z2x3nvd3c099350zgty7w.jpg,-1,0.8693010210990906
cju2z45kuzf6d0988nz2c819m.jpg,-1,0.804567813873291
cju2z6ez69g4u0801qwt088lw.jpg,-1,0.8517779111862183
cju2z9vlp9j0w0801oag91sy9.jpg,-1,0.8789952993392944
cju2zblxw9848087853csbrx1.jpg,-1,0.87129145860672
cju2zdhsczmn50988z64qwg2q.jpg,-1,0.8308774828910828
cju2zdvjn9h7r08553cp4eed5.jpg,-1,0.7328634858131409
cju2zgbj9zmrw0835nnlzxj4c.jpg,-1,0.8503530621528625
cju2zi4l09f5807991s8do2b2.jpg,-1,0.8435840606689453
cju2zjcvj9qma0801dk71hhi0.jpg,-1,0.7760465741157532
cju2zkpdl9h7t0799ix60teqg.jpg,-1,0.8162596225738525
cju2zm0axztpe0988r8s9twjr.jpg,-1,0.8453460931777954
cju2zo0fwzv580988qlijd2xa.jpg,-1,0.8681899309158325
cju2zp89k9q1g0855k1x0f1xa.jpg,-1,0.7163513898849487
cju2zpw4q9vzr0801p0lysjdl.jpg,-1,0.8547170758247375
cju2zr3c3vwb00993jn06bbaz.jpg,-1,0.8715525269508362
cju2zrojo9kcd0878ld2epejq.jpg,-1,0.8445231318473816
cju2zwg05a0oy0801yr73ig7g.jpg,-1,0.8730745911598206
cju2zxja9w1eh09933609ho9z.jpg,-1,0.8897218704223633
cju2zy1e49pqk0878t6ncqn12.jpg,-1,0.8376157283782959
cju300m3s04fg0988uzupuf7z.jpg,-1,0.8776200413703918
cju302fqq9spc0878rrygyzzz.jpg,-1,0.8519381284713745
cju303j5r062k098835zxfds5.jpg,-1,0.7897085547447205
cju30525w04r10835ygp257sb.jpg,-1,0.8792144060134888
cju306x7w05nb0835cunv799x.jpg,-1,0.8171538710594177
cju30ajhw09sx0988qyahx9s8.jpg,-1,0.9010249376296997
cju30bmab08bi0835mvlr6e0r.jpg,2,0.9942244291305542
cju30df2j09dd08351ayx2t6w.jpg,-1,0.8859684467315674
cju30ftgja7170855xl9bkdm0.jpg,-1,0.9006280899047852
cju30gxjq0djk0988jytm49rs.jpg,-1,0.8731290698051453
cju30ia8da2bq0799klnehml2.jpg,-1,0.7110576629638672
cju30j1rgadut0801vuyrsnt8.jpg,-1,0.8228426575660706
cju30k2z40ds308353kdew70n.jpg,-1,0.8902660012245178
cju30lncba3ny0878jwnous8n.jpg,-1,0.8743627667427063
cju30mm25a53s0799qa5wiqe8.jpg,-1,0.8297608494758606
cju30nyxe0gfb0835p256yoju.jpg,-1,0.8794930577278137
cju30ov1oah920801mi8thuyg.jpg,-1,0.8178408741950989
cju30qbm1ad3x0855znuhpz9u.jpg,-1,0.8346030712127686
cju30u1hbakn808019g15nb8b.jpg,-1,0.8089985847473145
cju30xqmh0ni00835ix3batv1.jpg,-1,0.8105009198188782
cju30ywtc0oar0835bp2en7ec.jpg,-1,0.8850993514060974
cju310f6val1v0855xo8tc3gu.jpg,-1,0.8826866149902344
cju3128yi0rpu0988o4oo5n8n.jpg,-1,0.8391621708869934
cju31rb7vb6110801p9rhacuw.jpg,-1,0.8695414662361145
cju31t8xd17bk0835rnb893jk.jpg,-1,0.8244341611862183
cju31ugmfb3dz0855xtqshki6.jpg,-1,0.8987171053886414
cju31w6goazci0799n014ly1q.jpg,-1,0.8130305409431458
cju31y80qbawn0801twwm2l5s.jpg,-1,0.773600161075592
cju320gyvbch60801v2amdi2g.jpg,-1,0.8850531578063965
cju323ypb1fbb0988gx5rzudb.jpg,-1,0.8713499903678894
cju324q101fhe08350wae9cif.jpg,-1,0.828438401222229
cju326h4v1gxw08352px40p7r.jpg,-1,0.8355023860931396
cju3280wv1ir009882jze27tc.jpg,-1,0.8673346042633057
cju32a52lb9rc0799xi40qs00.jpg,-1,0.8594470024108887
cju32csyfblyh080170aa3x5p.jpg,-1,0.854381263256073
cju32fhnhbds40799broyoptc.jpg,-1,0.8467290997505188
cju32gzs6xo8x0993r8tedbpb.jpg,-1,0.8528281450271606
cju32jcdabepz0878d0cznmfe.jpg,-1,0.8324301242828369
cju32l161bi1v07990vm376in.jpg,-1,0.8137699365615845
cju32phw2bv130801yj7bkouq.jpg,-1,0.8508567810058594
cju32pzh9bpw10855q4vaxfhe.jpg,-1,0.8545659184455872
cju32qr9tbvsj08013pkpjenq.jpg,-1,0.8583813309669495
cju32srle1xfq083575i3fl75.jpg,-1,0.8338982462882996
cju32upim1z7u0988l883nqp6.jpg,-1,0.8105928897857666
cju32zhbnc1oy0801iyv1ix6p.jpg,-1,0.8826866149902344
cju330ofbc2l30801th5g3hw6.jpg,-1,0.8568472862243652
cju33231uy4gi0993qc7b1jch.jpg,-1,0.8664889335632324
cju334jzo261t0835yqudnfs1.jpg,-1,0.8364641666412354
cju336l68y7if0993wf092166.jpg,-1,0.825835645198822
cju3381d8bz3h07991xtl7ra0.jpg,-1,0.7637479305267334
cju33belnbyhm0878yxl42233.jpg,-1,0.8636518716812134
cju33eqwbcch208012jikwdky.jpg,-1,0.8647370338439941
cju33jon3ygbj0993pu22a4k6.jpg,-1,0.8284519910812378
cju33mirdc8mj0799k33wzoes.jpg,-1,0.8713120818138123
cju33o12x2jm50988944mxq0v.jpg,-1,0.8284902572631836
cju33qpdvc9g0087825jhf3s9.jpg,-1,0.7557433247566223
cju33w4sdcivk0855x879zht7.jpg,-1,0.8014864921569824
cju33x0f22peh0988g0ln7w5v.jpg,-1,0.862913966178894
cju33yemn2qb20988wfjxximx.jpg,-1,0.7629645466804504
cju33za6l2qy70988jhrlp2ev.jpg,-1,0.9046183824539185
cju34aozyyy830993bn16u32n.jpg,-1,0.8772305250167847
cju34c1xfyz920993itxkkfad.jpg,-1,0.8532754778862
cju34ds2531520988qjpqt6e3.jpg,-1,0.9002228379249573
cju34eqjpcpm508788b3lhp97.jpg,-1,0.7462751269340515
cju34fojcctcf0799ebolbvkn.jpg,-1,0.8180573582649231
cju34i3qvcyog0855qiejxx5w.jpg,-1,0.8466247916221619
cju34m7h536wq0988xz7gx79v.jpg,-1,0.8754823803901672
cju34o6dbd2lo0855aqlcy1hs.jpg,-1,0.7487359046936035
cju34ouumcznz07996gg1xq7v.jpg,-1,0.8010569214820862
cju34repocy5208780gswillm.jpg,-1,0.8347123265266418
cju34sh43d8zm08019xbwhc0o.jpg,-1,0.8339580297470093
cju34uhepd3dd0799hs8782ad.jpg,-1,0.8681325316429138
cju34xspwzenf0993cyzajv9n.jpg,-1,0.8643158674240112
cju34ymm8d6700799uop0cw33.jpg,-1,0.8573833107948303
cju34zivp3fq80988opxbaqyn.jpg,-1,0.8590909242630005
cju3518w2d838079939fqztbc.jpg,-1,0.8140941858291626
cju3521y5d5mq0878t3ezsu4p.jpg,-1,0.8550479412078857
cju353d1eda8c07992afde611.jpg,-1,0.824576735496521
cju35740hzm0g0993zl5ic246.jpg,-1,0.8145915269851685
cju357rxxdaz30878y2esjpjt.jpg,-1,0.8031682968139648
cju358pwtdby20878cg7nm0np.jpg,-1,0.8291478753089905
cju35a77vdj4n08556jj2lgmc.jpg,-1,0.7958710193634033
cju35atpxdjot0855q46aqrd0.jpg,-1,0.7109036445617676
cju35c4wzdhow0799h6eq4sgs.jpg,-1,0.858396053314209
cju35eg0tdmjt085525sb4bua.jpg,-1,0.8546295166015625
cju35fxqyzt5p0993vusm54qz.jpg,-1,0.8138039112091064
cju35i2e63uxr0835h7zgkg9k.jpg,-1,0.87129145860672
cju35k2fr3vc50988c85qkrwg.jpg,-1,0.8183979392051697
cju35ldepdtlm0801yv79y8vu.jpg,-1,0.7755077481269836
cju35mdz73x890835eynq1h9v.jpg,-1,0.8073956966400146
cju35oyvd3y850988km12hdz1.jpg,-1,0.8320364952087402
cju3tp94kfstl08181awh6z49.jpg,-1,0.9065817594528198
